nom_commune,nom,siren,code_naf,tranche_effectif,adresse,cp_entreprise,latitude,longitude,libelle_naf,libelle_tranche
VILLARD-BONNOT,ELIOR RESTAURATION FRANCE,662025196,56.29B,53,51 CHEMIN DES MECHES 94000 CRETEIL,94000,45.2455,5.8837,Autres services de restauration n.c.a.,10 000 salariés et plus
VILLARD-BONNOT,SOCIETE GENERALE,552120222,64.19Z,53,29 BOULEVARD HAUSSMANN 75009 PARIS,75009,45.2455,5.8837,Autres intermédiations monétaires,10 000 salariés et plus
VILLARD-BONNOT,CROIX ROUGE FRANCAISE,775672272,88.99B,53,SITE CROIX ROUGE 98 RUE DIDOT 75014 PARIS,75014,45.2455,5.8837,Action sociale sans hébergement n.c.a.,10 000 salariés et plus
VILLARD-BONNOT,BNP PARIBAS,662042449,64.19Z,53,16 BOULEVARD DES ITALIENS 75009 PARIS,75009,45.2455,5.8837,Autres intermédiations monétaires,10 000 salariés et plus
VILLARD-BONNOT,COMPASS GROUP FRANCE,632041042,56.29A,53,15 BOULEVARD GABRIEL PERI 92240 MALAKOFF,92240,45.2455,5.8837,Restauration collective sous contrat,10 000 salariés et plus
VILLARD-BONNOT,LIDL,343262622,47.11D,53,1 RUE DE HANOVRE 92290 CHATENAY-MALABRY,92290,45.2455,5.8837,Supermarchés,10 000 salariés et plus
VILLARD-BONNOT,SNCF VOYAGEURS,519037584,49.10Z,53,1 RUE CAMILLE MOKE 93210 SAINT-DENIS,93210,45.2455,5.8837,Transport ferroviaire interurbain de voyageurs,10 000 salariés et plus
VILLARD-BONNOT,CARREFOUR PROXIMITE FRANCE,345130488,77.40Z,41,ZI ROUTE DE PARIS 14120 MONDEVILLE,14120,45.2455,5.8837,"Location-bail de propriété intellectuelle et de produits similaires, à l'exception des œuvres soumises à copyright",500 à 999 salariés
VILLARD-BONNOT,CREDIT LYONNAIS,954509741,64.19Z,53,18 RUE DE LA REPUBLIQUE 69002 LYON,69002,45.2455,5.8837,Autres intermédiations monétaires,10 000 salariés et plus
JARRIE,LA POSTE,356000000,53.10Z,53,DIRECTION GENERALE DE LA POSTE 9 RUE DU COLONEL PIERRE AVIA 75015 PARIS,75015,45.1114,5.7491,Activités de poste dans le cadre d'une obligation de service universel,10 000 salariés et plus
JARRIE,ELECTRICITE DE FRANCE,552081317,35.11Z,53,22-30 22 AVENUE DE WAGRAM 75008 PARIS,75008,45.1114,5.7491,Production d'électricité,10 000 salariés et plus
JARRIE,ELIOR RESTAURATION FRANCE,662025196,56.29B,53,51 CHEMIN DES MECHES 94000 CRETEIL,94000,45.1114,5.7491,Autres services de restauration n.c.a.,10 000 salariés et plus
JARRIE,SOCIETE GENERALE,552120222,64.19Z,53,29 BOULEVARD HAUSSMANN 75009 PARIS,75009,45.1114,5.7491,Autres intermédiations monétaires,10 000 salariés et plus
JARRIE,SNCF RESEAU,412280737,52.21Z,53,15 AU 17 15 RUE JEAN-PHILIPPE RAMEAU 93200 SAINT-DENIS,93200,45.1114,5.7491,Services auxiliaires des transports terrestres,10 000 salariés et plus
JARRIE,CROIX ROUGE FRANCAISE,775672272,88.99B,53,SITE CROIX ROUGE 98 RUE DIDOT 75014 PARIS,75014,45.1114,5.7491,Action sociale sans hébergement n.c.a.,10 000 salariés et plus
JARRIE,BNP PARIBAS,662042449,64.19Z,53,16 BOULEVARD DES ITALIENS 75009 PARIS,75009,45.1114,5.7491,Autres intermédiations monétaires,10 000 salariés et plus
JARRIE,LE SOUVENIR FRANCAIS,775676182,94.99Z,11,20 RUE EUGENE FLACHAT 75017 PARIS,75017,45.1114,5.7491,Autres organisations fonctionnant par adhésion volontaire,10 à 19 salariés
JARRIE,ORANGE,380129866,61.10Z,53,111 QUAI DU PRESIDENT ROOSEVELT 92130 ISSY-LES-MOULINEAUX,92130,45.1114,5.7491,Télécommunications filaires,10 000 salariés et plus
JARRIE,COMPASS GROUP FRANCE,632041042,56.29A,53,15 BOULEVARD GABRIEL PERI 92240 MALAKOFF,92240,45.1114,5.7491,Restauration collective sous contrat,10 000 salariés et plus
CHARVIEU-CHAVAGNEUX,LA POSTE,356000000,53.10Z,53,DIRECTION GENERALE DE LA POSTE 9 RUE DU COLONEL PIERRE AVIA 75015 PARIS,75015,45.7386,5.1522,Activités de poste dans le cadre d'une obligation de service universel,10 000 salariés et plus
CHARVIEU-CHAVAGNEUX,ELECTRICITE DE FRANCE,552081317,35.11Z,53,22-30 22 AVENUE DE WAGRAM 75008 PARIS,75008,45.7386,5.1522,Production d'électricité,10 000 salariés et plus
CHARVIEU-CHAVAGNEUX,BNP PARIBAS,662042449,64.19Z,53,16 BOULEVARD DES ITALIENS 75009 PARIS,75009,45.7386,5.1522,Autres intermédiations monétaires,10 000 salariés et plus
CHARVIEU-CHAVAGNEUX,ORANGE,380129866,61.10Z,53,111 QUAI DU PRESIDENT ROOSEVELT 92130 ISSY-LES-MOULINEAUX,92130,45.7386,5.1522,Télécommunications filaires,10 000 salariés et plus
CHARVIEU-CHAVAGNEUX,LIDL,343262622,47.11D,53,1 RUE DE HANOVRE 92290 CHATENAY-MALABRY,92290,45.7386,5.1522,Supermarchés,10 000 salariés et plus
CHARVIEU-CHAVAGNEUX,CARREFOUR PROXIMITE FRANCE,345130488,77.40Z,41,ZI ROUTE DE PARIS 14120 MONDEVILLE,14120,45.7386,5.1522,"Location-bail de propriété intellectuelle et de produits similaires, à l'exception des œuvres soumises à copyright",500 à 999 salariés
CHARVIEU-CHAVAGNEUX,CREDIT LYONNAIS,954509741,64.19Z,53,18 RUE DE LA REPUBLIQUE 69002 LYON,69002,45.7386,5.1522,Autres intermédiations monétaires,10 000 salariés et plus
CHARVIEU-CHAVAGNEUX,MCDONALD'S FRANCE,722003936,68.20B,NN,Z I 1 RUE GUSTAVE EIFFEL 78280 GUYANCOURT,78280,45.7386,5.1522,Location de terrains et d'autres biens immobiliers,Unités non employeuses
CHARVIEU-CHAVAGNEUX,API RESTAURATION,477181010,56.29A,52,384 RUE DU GENERAL DE GAULLE 59370 MONS-EN-BARŒUL,59370,45.7386,5.1522,Restauration collective sous contrat,5 000 à 9 999 salariés
CHARVIEU-CHAVAGNEUX,SOGERES,572102176,56.29B,52,6 RUE DE LA REDOUTE 78280 GUYANCOURT,78280,45.7386,5.1522,Autres services de restauration n.c.a.,5 000 à 9 999 salariés
SAINT-QUENTIN-FALLAVIER,LA POSTE,356000000,53.10Z,53,DIRECTION GENERALE DE LA POSTE 9 RUE DU COLONEL PIERRE AVIA 75015 PARIS,75015,45.6392,5.1128,Activités de poste dans le cadre d'une obligation de service universel,10 000 salariés et plus
SAINT-QUENTIN-FALLAVIER,ELECTRICITE DE FRANCE,552081317,35.11Z,53,22-30 22 AVENUE DE WAGRAM 75008 PARIS,75008,45.6392,5.1128,Production d'électricité,10 000 salariés et plus
SAINT-QUENTIN-FALLAVIER,ELIOR RESTAURATION FRANCE,662025196,56.29B,53,51 CHEMIN DES MECHES 94000 CRETEIL,94000,45.6392,5.1128,Autres services de restauration n.c.a.,10 000 salariés et plus
SAINT-QUENTIN-FALLAVIER,SOCIETE GENERALE,552120222,64.19Z,53,29 BOULEVARD HAUSSMANN 75009 PARIS,75009,45.6392,5.1128,Autres intermédiations monétaires,10 000 salariés et plus
SAINT-QUENTIN-FALLAVIER,SNCF RESEAU,412280737,52.21Z,53,15 AU 17 15 RUE JEAN-PHILIPPE RAMEAU 93200 SAINT-DENIS,93200,45.6392,5.1128,Services auxiliaires des transports terrestres,10 000 salariés et plus
SAINT-QUENTIN-FALLAVIER,CROIX ROUGE FRANCAISE,775672272,88.99B,53,SITE CROIX ROUGE 98 RUE DIDOT 75014 PARIS,75014,45.6392,5.1128,Action sociale sans hébergement n.c.a.,10 000 salariés et plus
SAINT-QUENTIN-FALLAVIER,BNP PARIBAS,662042449,64.19Z,53,16 BOULEVARD DES ITALIENS 75009 PARIS,75009,45.6392,5.1128,Autres intermédiations monétaires,10 000 salariés et plus
SAINT-QUENTIN-FALLAVIER,ORANGE,380129866,61.10Z,53,111 QUAI DU PRESIDENT ROOSEVELT 92130 ISSY-LES-MOULINEAUX,92130,45.6392,5.1128,Télécommunications filaires,10 000 salariés et plus
SAINT-QUENTIN-FALLAVIER,COMPASS GROUP FRANCE,632041042,56.29A,53,15 BOULEVARD GABRIEL PERI 92240 MALAKOFF,92240,45.6392,5.1128,Restauration collective sous contrat,10 000 salariés et plus
SAINT-QUENTIN-FALLAVIER,LIDL,343262622,47.11D,53,1 RUE DE HANOVRE 92290 CHATENAY-MALABRY,92290,45.6392,5.1128,Supermarchés,10 000 salariés et plus
MONTBONNOT-SAINT-MARTIN,LA POSTE,356000000,53.10Z,53,DIRECTION GENERALE DE LA POSTE 9 RUE DU COLONEL PIERRE AVIA 75015 PARIS,75015,45.2213,5.8148,Activités de poste dans le cadre d'une obligation de service universel,10 000 salariés et plus
MONTBONNOT-SAINT-MARTIN,ELECTRICITE DE FRANCE,552081317,35.11Z,53,22-30 22 AVENUE DE WAGRAM 75008 PARIS,75008,45.2213,5.8148,Production d'électricité,10 000 salariés et plus
MONTBONNOT-SAINT-MARTIN,ELIOR RESTAURATION FRANCE,662025196,56.29B,53,51 CHEMIN DES MECHES 94000 CRETEIL,94000,45.2213,5.8148,Autres services de restauration n.c.a.,10 000 salariés et plus
MONTBONNOT-SAINT-MARTIN,SOCIETE GENERALE,552120222,64.19Z,53,29 BOULEVARD HAUSSMANN 75009 PARIS,75009,45.2213,5.8148,Autres intermédiations monétaires,10 000 salariés et plus
MONTBONNOT-SAINT-MARTIN,SNCF RESEAU,412280737,52.21Z,53,15 AU 17 15 RUE JEAN-PHILIPPE RAMEAU 93200 SAINT-DENIS,93200,45.2213,5.8148,Services auxiliaires des transports terrestres,10 000 salariés et plus
MONTBONNOT-SAINT-MARTIN,BNP PARIBAS,662042449,64.19Z,53,16 BOULEVARD DES ITALIENS 75009 PARIS,75009,45.2213,5.8148,Autres intermédiations monétaires,10 000 salariés et plus
MONTBONNOT-SAINT-MARTIN,LE SOUVENIR FRANCAIS,775676182,94.99Z,11,20 RUE EUGENE FLACHAT 75017 PARIS,75017,45.2213,5.8148,Autres organisations fonctionnant par adhésion volontaire,10 à 19 salariés
MONTBONNOT-SAINT-MARTIN,ORANGE,380129866,61.10Z,53,111 QUAI DU PRESIDENT ROOSEVELT 92130 ISSY-LES-MOULINEAUX,92130,45.2213,5.8148,Télécommunications filaires,10 000 salariés et plus
MONTBONNOT-SAINT-MARTIN,COMPASS GROUP FRANCE,632041042,56.29A,53,15 BOULEVARD GABRIEL PERI 92240 MALAKOFF,92240,45.2213,5.8148,Restauration collective sous contrat,10 000 salariés et plus
MONTBONNOT-SAINT-MARTIN,LIDL,343262622,47.11D,53,1 RUE DE HANOVRE 92290 CHATENAY-MALABRY,92290,45.2213,5.8148,Supermarchés,10 000 salariés et plus
CLAIX,LA POSTE,356000000,53.10Z,53,DIRECTION GENERALE DE LA POSTE 9 RUE DU COLONEL PIERRE AVIA 75015 PARIS,75015,45.1187,5.659,Activités de poste dans le cadre d'une obligation de service universel,10 000 salariés et plus
CLAIX,ELECTRICITE DE FRANCE,552081317,35.11Z,53,22-30 22 AVENUE DE WAGRAM 75008 PARIS,75008,45.1187,5.659,Production d'électricité,10 000 salariés et plus
CLAIX,ELIOR RESTAURATION FRANCE,662025196,56.29B,53,51 CHEMIN DES MECHES 94000 CRETEIL,94000,45.1187,5.659,Autres services de restauration n.c.a.,10 000 salariés et plus
CLAIX,SOCIETE GENERALE,552120222,64.19Z,53,29 BOULEVARD HAUSSMANN 75009 PARIS,75009,45.1187,5.659,Autres intermédiations monétaires,10 000 salariés et plus
CLAIX,SNCF RESEAU,412280737,52.21Z,53,15 AU 17 15 RUE JEAN-PHILIPPE RAMEAU 93200 SAINT-DENIS,93200,45.1187,5.659,Services auxiliaires des transports terrestres,10 000 salariés et plus
CLAIX,CROIX ROUGE FRANCAISE,775672272,88.99B,53,SITE CROIX ROUGE 98 RUE DIDOT 75014 PARIS,75014,45.1187,5.659,Action sociale sans hébergement n.c.a.,10 000 salariés et plus
CLAIX,BNP PARIBAS,662042449,64.19Z,53,16 BOULEVARD DES ITALIENS 75009 PARIS,75009,45.1187,5.659,Autres intermédiations monétaires,10 000 salariés et plus
CLAIX,ORANGE,380129866,61.10Z,53,111 QUAI DU PRESIDENT ROOSEVELT 92130 ISSY-LES-MOULINEAUX,92130,45.1187,5.659,Télécommunications filaires,10 000 salariés et plus
CLAIX,COMPASS GROUP FRANCE,632041042,56.29A,53,15 BOULEVARD GABRIEL PERI 92240 MALAKOFF,92240,45.1187,5.659,Restauration collective sous contrat,10 000 salariés et plus
CLAIX,CARREFOUR PROXIMITE FRANCE,345130488,77.40Z,41,ZI ROUTE DE PARIS 14120 MONDEVILLE,14120,45.1187,5.659,"Location-bail de propriété intellectuelle et de produits similaires, à l'exception des œuvres soumises à copyright",500 à 999 salariés
SEYSSINET-PARISET,LA POSTE,356000000,53.10Z,53,DIRECTION GENERALE DE LA POSTE 9 RUE DU COLONEL PIERRE AVIA 75015 PARIS,75015,45.1721,5.6701,Activités de poste dans le cadre d'une obligation de service universel,10 000 salariés et plus
SEYSSINET-PARISET,ELECTRICITE DE FRANCE,552081317,35.11Z,53,22-30 22 AVENUE DE WAGRAM 75008 PARIS,75008,45.1721,5.6701,Production d'électricité,10 000 salariés et plus
SEYSSINET-PARISET,ELIOR RESTAURATION FRANCE,662025196,56.29B,53,51 CHEMIN DES MECHES 94000 CRETEIL,94000,45.1721,5.6701,Autres services de restauration n.c.a.,10 000 salariés et plus
SEYSSINET-PARISET,SOCIETE GENERALE,552120222,64.19Z,53,29 BOULEVARD HAUSSMANN 75009 PARIS,75009,45.1721,5.6701,Autres intermédiations monétaires,10 000 salariés et plus
SEYSSINET-PARISET,SNCF RESEAU,412280737,52.21Z,53,15 AU 17 15 RUE JEAN-PHILIPPE RAMEAU 93200 SAINT-DENIS,93200,45.1721,5.6701,Services auxiliaires des transports terrestres,10 000 salariés et plus
SEYSSINET-PARISET,CROIX ROUGE FRANCAISE,775672272,88.99B,53,SITE CROIX ROUGE 98 RUE DIDOT 75014 PARIS,75014,45.1721,5.6701,Action sociale sans hébergement n.c.a.,10 000 salariés et plus
SEYSSINET-PARISET,BNP PARIBAS,662042449,64.19Z,53,16 BOULEVARD DES ITALIENS 75009 PARIS,75009,45.1721,5.6701,Autres intermédiations monétaires,10 000 salariés et plus
SEYSSINET-PARISET,LE SOUVENIR FRANCAIS,775676182,94.99Z,11,20 RUE EUGENE FLACHAT 75017 PARIS,75017,45.1721,5.6701,Autres organisations fonctionnant par adhésion volontaire,10 à 19 salariés
SEYSSINET-PARISET,ORANGE,380129866,61.10Z,53,111 QUAI DU PRESIDENT ROOSEVELT 92130 ISSY-LES-MOULINEAUX,92130,45.1721,5.6701,Télécommunications filaires,10 000 salariés et plus
SEYSSINET-PARISET,COMPASS GROUP FRANCE,632041042,56.29A,53,15 BOULEVARD GABRIEL PERI 92240 MALAKOFF,92240,45.1721,5.6701,Restauration collective sous contrat,10 000 salariés et plus
POISAT,LA POSTE,356000000,53.10Z,53,DIRECTION GENERALE DE LA POSTE 9 RUE DU COLONEL PIERRE AVIA 75015 PARIS,75015,45.1535,5.7701,Activités de poste dans le cadre d'une obligation de service universel,10 000 salariés et plus
POISAT,ELECTRICITE DE FRANCE,552081317,35.11Z,53,22-30 22 AVENUE DE WAGRAM 75008 PARIS,75008,45.1535,5.7701,Production d'électricité,10 000 salariés et plus
POISAT,ELIOR RESTAURATION FRANCE,662025196,56.29B,53,51 CHEMIN DES MECHES 94000 CRETEIL,94000,45.1535,5.7701,Autres services de restauration n.c.a.,10 000 salariés et plus
POISAT,SOCIETE GENERALE,552120222,64.19Z,53,29 BOULEVARD HAUSSMANN 75009 PARIS,75009,45.1535,5.7701,Autres intermédiations monétaires,10 000 salariés et plus
POISAT,SNCF RESEAU,412280737,52.21Z,53,15 AU 17 15 RUE JEAN-PHILIPPE RAMEAU 93200 SAINT-DENIS,93200,45.1535,5.7701,Services auxiliaires des transports terrestres,10 000 salariés et plus
POISAT,CROIX ROUGE FRANCAISE,775672272,88.99B,53,SITE CROIX ROUGE 98 RUE DIDOT 75014 PARIS,75014,45.1535,5.7701,Action sociale sans hébergement n.c.a.,10 000 salariés et plus
POISAT,BNP PARIBAS,662042449,64.19Z,53,16 BOULEVARD DES ITALIENS 75009 PARIS,75009,45.1535,5.7701,Autres intermédiations monétaires,10 000 salariés et plus
POISAT,LE SOUVENIR FRANCAIS,775676182,94.99Z,11,20 RUE EUGENE FLACHAT 75017 PARIS,75017,45.1535,5.7701,Autres organisations fonctionnant par adhésion volontaire,10 à 19 salariés
POISAT,ORANGE,380129866,61.10Z,53,111 QUAI DU PRESIDENT ROOSEVELT 92130 ISSY-LES-MOULINEAUX,92130,45.1535,5.7701,Télécommunications filaires,10 000 salariés et plus
POISAT,COMPASS GROUP FRANCE,632041042,56.29A,53,15 BOULEVARD GABRIEL PERI 92240 MALAKOFF,92240,45.1535,5.7701,Restauration collective sous contrat,10 000 salariés et plus
GIÈRES,LA POSTE,356000000,53.10Z,53,DIRECTION GENERALE DE LA POSTE 9 RUE DU COLONEL PIERRE AVIA 75015 PARIS,75015,45.1828,5.7902,Activités de poste dans le cadre d'une obligation de service universel,10 000 salariés et plus
GIÈRES,ELECTRICITE DE FRANCE,552081317,35.11Z,53,22-30 22 AVENUE DE WAGRAM 75008 PARIS,75008,45.1828,5.7902,Production d'électricité,10 000 salariés et plus
GIÈRES,ELIOR RESTAURATION FRANCE,662025196,56.29B,53,51 CHEMIN DES MECHES 94000 CRETEIL,94000,45.1828,5.7902,Autres services de restauration n.c.a.,10 000 salariés et plus
GIÈRES,SOCIETE GENERALE,552120222,64.19Z,53,29 BOULEVARD HAUSSMANN 75009 PARIS,75009,45.1828,5.7902,Autres intermédiations monétaires,10 000 salariés et plus
GIÈRES,SNCF RESEAU,412280737,52.21Z,53,15 AU 17 15 RUE JEAN-PHILIPPE RAMEAU 93200 SAINT-DENIS,93200,45.1828,5.7902,Services auxiliaires des transports terrestres,10 000 salariés et plus
GIÈRES,BNP PARIBAS,662042449,64.19Z,53,16 BOULEVARD DES ITALIENS 75009 PARIS,75009,45.1828,5.7902,Autres intermédiations monétaires,10 000 salariés et plus
GIÈRES,LE SOUVENIR FRANCAIS,775676182,94.99Z,11,20 RUE EUGENE FLACHAT 75017 PARIS,75017,45.1828,5.7902,Autres organisations fonctionnant par adhésion volontaire,10 à 19 salariés
GIÈRES,ORANGE,380129866,61.10Z,53,111 QUAI DU PRESIDENT ROOSEVELT 92130 ISSY-LES-MOULINEAUX,92130,45.1828,5.7902,Télécommunications filaires,10 000 salariés et plus
GIÈRES,COMPASS GROUP FRANCE,632041042,56.29A,53,15 BOULEVARD GABRIEL PERI 92240 MALAKOFF,92240,45.1828,5.7902,Restauration collective sous contrat,10 000 salariés et plus
GIÈRES,LIDL,343262622,47.11D,53,1 RUE DE HANOVRE 92290 CHATENAY-MALABRY,92290,45.1828,5.7902,Supermarchés,10 000 salariés et plus
EYBENS,LA POSTE,356000000,53.10Z,53,DIRECTION GENERALE DE LA POSTE 9 RUE DU COLONEL PIERRE AVIA 75015 PARIS,75015,45.1526,5.7487,Activités de poste dans le cadre d'une obligation de service universel,10 000 salariés et plus
EYBENS,ELECTRICITE DE FRANCE,552081317,35.11Z,53,22-30 22 AVENUE DE WAGRAM 75008 PARIS,75008,45.1526,5.7487,Production d'électricité,10 000 salariés et plus
EYBENS,ELIOR RESTAURATION FRANCE,662025196,56.29B,53,51 CHEMIN DES MECHES 94000 CRETEIL,94000,45.1526,5.7487,Autres services de restauration n.c.a.,10 000 salariés et plus
EYBENS,SOCIETE GENERALE,552120222,64.19Z,53,29 BOULEVARD HAUSSMANN 75009 PARIS,75009,45.1526,5.7487,Autres intermédiations monétaires,10 000 salariés et plus
EYBENS,SNCF RESEAU,412280737,52.21Z,53,15 AU 17 15 RUE JEAN-PHILIPPE RAMEAU 93200 SAINT-DENIS,93200,45.1526,5.7487,Services auxiliaires des transports terrestres,10 000 salariés et plus
EYBENS,CROIX ROUGE FRANCAISE,775672272,88.99B,53,SITE CROIX ROUGE 98 RUE DIDOT 75014 PARIS,75014,45.1526,5.7487,Action sociale sans hébergement n.c.a.,10 000 salariés et plus
EYBENS,BNP PARIBAS,662042449,64.19Z,53,16 BOULEVARD DES ITALIENS 75009 PARIS,75009,45.1526,5.7487,Autres intermédiations monétaires,10 000 salariés et plus
EYBENS,LE SOUVENIR FRANCAIS,775676182,94.99Z,11,20 RUE EUGENE FLACHAT 75017 PARIS,75017,45.1526,5.7487,Autres organisations fonctionnant par adhésion volontaire,10 à 19 salariés
EYBENS,ORANGE,380129866,61.10Z,53,111 QUAI DU PRESIDENT ROOSEVELT 92130 ISSY-LES-MOULINEAUX,92130,45.1526,5.7487,Télécommunications filaires,10 000 salariés et plus
EYBENS,COMPASS GROUP FRANCE,632041042,56.29A,53,15 BOULEVARD GABRIEL PERI 92240 MALAKOFF,92240,45.1526,5.7487,Restauration collective sous contrat,10 000 salariés et plus
BRESSON,LA POSTE,356000000,53.10Z,53,DIRECTION GENERALE DE LA POSTE 9 RUE DU COLONEL PIERRE AVIA 75015 PARIS,75015,45.133,5.7498,Activités de poste dans le cadre d'une obligation de service universel,10 000 salariés et plus
BRESSON,ELECTRICITE DE FRANCE,552081317,35.11Z,53,22-30 22 AVENUE DE WAGRAM 75008 PARIS,75008,45.133,5.7498,Production d'électricité,10 000 salariés et plus
BRESSON,ELIOR RESTAURATION FRANCE,662025196,56.29B,53,51 CHEMIN DES MECHES 94000 CRETEIL,94000,45.133,5.7498,Autres services de restauration n.c.a.,10 000 salariés et plus
BRESSON,SOCIETE GENERALE,552120222,64.19Z,53,29 BOULEVARD HAUSSMANN 75009 PARIS,75009,45.133,5.7498,Autres intermédiations monétaires,10 000 salariés et plus
BRESSON,SNCF RESEAU,412280737,52.21Z,53,15 AU 17 15 RUE JEAN-PHILIPPE RAMEAU 93200 SAINT-DENIS,93200,45.133,5.7498,Services auxiliaires des transports terrestres,10 000 salariés et plus
BRESSON,CROIX ROUGE FRANCAISE,775672272,88.99B,53,SITE CROIX ROUGE 98 RUE DIDOT 75014 PARIS,75014,45.133,5.7498,Action sociale sans hébergement n.c.a.,10 000 salariés et plus
BRESSON,BNP PARIBAS,662042449,64.19Z,53,16 BOULEVARD DES ITALIENS 75009 PARIS,75009,45.133,5.7498,Autres intermédiations monétaires,10 000 salariés et plus
BRESSON,LE SOUVENIR FRANCAIS,775676182,94.99Z,11,20 RUE EUGENE FLACHAT 75017 PARIS,75017,45.133,5.7498,Autres organisations fonctionnant par adhésion volontaire,10 à 19 salariés
BRESSON,ORANGE,380129866,61.10Z,53,111 QUAI DU PRESIDENT ROOSEVELT 92130 ISSY-LES-MOULINEAUX,92130,45.133,5.7498,Télécommunications filaires,10 000 salariés et plus
BRESSON,COMPASS GROUP FRANCE,632041042,56.29A,53,15 BOULEVARD GABRIEL PERI 92240 MALAKOFF,92240,45.133,5.7498,Restauration collective sous contrat,10 000 salariés et plus
VARCES-ALLIÈRES-ET-RISSET,LA POSTE,356000000,53.10Z,53,DIRECTION GENERALE DE LA POSTE 9 RUE DU COLONEL PIERRE AVIA 75015 PARIS,75015,45.0884,5.6699,Activités de poste dans le cadre d'une obligation de service universel,10 000 salariés et plus
VARCES-ALLIÈRES-ET-RISSET,ELECTRICITE DE FRANCE,552081317,35.11Z,53,22-30 22 AVENUE DE WAGRAM 75008 PARIS,75008,45.0884,5.6699,Production d'électricité,10 000 salariés et plus
VARCES-ALLIÈRES-ET-RISSET,ELIOR RESTAURATION FRANCE,662025196,56.29B,53,51 CHEMIN DES MECHES 94000 CRETEIL,94000,45.0884,5.6699,Autres services de restauration n.c.a.,10 000 salariés et plus
VARCES-ALLIÈRES-ET-RISSET,SOCIETE GENERALE,552120222,64.19Z,53,29 BOULEVARD HAUSSMANN 75009 PARIS,75009,45.0884,5.6699,Autres intermédiations monétaires,10 000 salariés et plus
VARCES-ALLIÈRES-ET-RISSET,SNCF RESEAU,412280737,52.21Z,53,15 AU 17 15 RUE JEAN-PHILIPPE RAMEAU 93200 SAINT-DENIS,93200,45.0884,5.6699,Services auxiliaires des transports terrestres,10 000 salariés et plus
VARCES-ALLIÈRES-ET-RISSET,BNP PARIBAS,662042449,64.19Z,53,16 BOULEVARD DES ITALIENS 75009 PARIS,75009,45.0884,5.6699,Autres intermédiations monétaires,10 000 salariés et plus
VARCES-ALLIÈRES-ET-RISSET,LE SOUVENIR FRANCAIS,775676182,94.99Z,11,20 RUE EUGENE FLACHAT 75017 PARIS,75017,45.0884,5.6699,Autres organisations fonctionnant par adhésion volontaire,10 à 19 salariés
VARCES-ALLIÈRES-ET-RISSET,COMPASS GROUP FRANCE,632041042,56.29A,53,15 BOULEVARD GABRIEL PERI 92240 MALAKOFF,92240,45.0884,5.6699,Restauration collective sous contrat,10 000 salariés et plus
VARCES-ALLIÈRES-ET-RISSET,CARREFOUR PROXIMITE FRANCE,345130488,77.40Z,41,ZI ROUTE DE PARIS 14120 MONDEVILLE,14120,45.0884,5.6699,"Location-bail de propriété intellectuelle et de produits similaires, à l'exception des œuvres soumises à copyright",500 à 999 salariés
VARCES-ALLIÈRES-ET-RISSET,CREDIT LYONNAIS,954509741,64.19Z,53,18 RUE DE LA REPUBLIQUE 69002 LYON,69002,45.0884,5.6699,Autres intermédiations monétaires,10 000 salariés et plus
CHAMPAGNIER,LA POSTE,356000000,53.10Z,53,DIRECTION GENERALE DE LA POSTE 9 RUE DU COLONEL PIERRE AVIA 75015 PARIS,75015,45.1128,5.7213,Activités de poste dans le cadre d'une obligation de service universel,10 000 salariés et plus
CHAMPAGNIER,ELECTRICITE DE FRANCE,552081317,35.11Z,53,22-30 22 AVENUE DE WAGRAM 75008 PARIS,75008,45.1128,5.7213,Production d'électricité,10 000 salariés et plus
CHAMPAGNIER,ELIOR RESTAURATION FRANCE,662025196,56.29B,53,51 CHEMIN DES MECHES 94000 CRETEIL,94000,45.1128,5.7213,Autres services de restauration n.c.a.,10 000 salariés et plus
CHAMPAGNIER,SOCIETE GENERALE,552120222,64.19Z,53,29 BOULEVARD HAUSSMANN 75009 PARIS,75009,45.1128,5.7213,Autres intermédiations monétaires,10 000 salariés et plus
CHAMPAGNIER,SNCF RESEAU,412280737,52.21Z,53,15 AU 17 15 RUE JEAN-PHILIPPE RAMEAU 93200 SAINT-DENIS,93200,45.1128,5.7213,Services auxiliaires des transports terrestres,10 000 salariés et plus
CHAMPAGNIER,CROIX ROUGE FRANCAISE,775672272,88.99B,53,SITE CROIX ROUGE 98 RUE DIDOT 75014 PARIS,75014,45.1128,5.7213,Action sociale sans hébergement n.c.a.,10 000 salariés et plus
CHAMPAGNIER,BNP PARIBAS,662042449,64.19Z,53,16 BOULEVARD DES ITALIENS 75009 PARIS,75009,45.1128,5.7213,Autres intermédiations monétaires,10 000 salariés et plus
CHAMPAGNIER,LE SOUVENIR FRANCAIS,775676182,94.99Z,11,20 RUE EUGENE FLACHAT 75017 PARIS,75017,45.1128,5.7213,Autres organisations fonctionnant par adhésion volontaire,10 à 19 salariés
CHAMPAGNIER,ORANGE,380129866,61.10Z,53,111 QUAI DU PRESIDENT ROOSEVELT 92130 ISSY-LES-MOULINEAUX,92130,45.1128,5.7213,Télécommunications filaires,10 000 salariés et plus
CHAMPAGNIER,COMPASS GROUP FRANCE,632041042,56.29A,53,15 BOULEVARD GABRIEL PERI 92240 MALAKOFF,92240,45.1128,5.7213,Restauration collective sous contrat,10 000 salariés et plus
